id,desc,cover,video_addr,author_id,author_name,digg_count,share_count,comment_count,play_count,collect_count,tag_list,is_verify,author_signature,author_follower,author_heart_count,author_video_count,author_digg_count,create_time,duration,music_title,music_url,music_author
7427795635467816238,Day 2 in China and I don’t know the name of the second sarea after The Forbidden City or the name of the noodle spot haha #china #theforbiddencity #summerpalace #beijing #travel #traveltiktok #chinatiktok ,https://p19-pu-sign-useast8.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/98a0cfc7607c474e9ab171195232c787_1729418462?lk3s=b59d6b55&x-expires=1729609200&x-signature=FdQ2vsWQB3w%2F4rFt6V1d9ile%2FMg%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@mimi ngo/video/7427795635467816238,6782748794229900294,mimi ngo,31,1,6,619,2,china theforbiddencity summerpalace beijing travel traveltiktok chinatiktok ,false,"🇨🇦 in 🇺🇸 |👩🏻‍💻@TikTok | tennis 🎾
tok to me nice
📧mimi.mngo@gmail.com",15500,1400000,574,17800,2024-10-20 18:01:00,72,No Reason,,Ryan.B & effie
7413329681040100616,#china #chinatrip #explorechina #guangzhou ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/7e63bd93f511499e9764861d98b5791a_1726050328?lk3s=b59d6b55&x-expires=1729609200&x-signature=0TpFVFq0yYj8GqFUlg6rX18TpeE%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@China travel/video/7413329681040100616,6876701039882978306,China travel,8,1,0,226,0,china chinatrip explorechina guangzhou ,false,"Goal 💯K
Chinese Culture &Life
Travel & Tips🐼
Guesthouse 🏡",82100,865100,53,187,2024-09-11 18:25:26,10,original sound,,China travel
7427849365919632657,"I overeaten several times on this trip, but it was just so good that I couldn’t stop 🤣 Video idea: @Miranda Sanchez  #travel #travelasia #travelchina #china #eatout #chinatrip #eatwithme #videotransition #traveltransition #travelabroad #asia ",https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ogiRdCIV7ciAwwBIBgfWiDAUCQEybPEeBQFnBE~tplv-dmt-logom:tos-alisg-i-0068/oMqqRQs0nIUAEABlCCFFiAWEQyDAmfAwvgfl1g.image?lk3s=b59d6b55&x-expires=1729609200&x-signature=y8rxIbDhsbHkO2WpDHf16xItZxg%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Anna-Maria/video/7427849365919632657,7079783621628773403,Anna-Maria,84,2,1,720,3," travel travelasia travelchina china eatout chinatrip eatwithme videotransition traveltransition travelabroad asia ",false,🇹🇭 Living and teaching in Thailand,28700,4600000,374,1732,2024-10-20 21:29:23,13,dźwięk oryginalny,,EX7STENCE™
7363986770125475077,Welcome to China's four top night view cities! Feel the aerial perspective...,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/os9ggQvRjRjQMAi8IzcZDEeNZWeMICWFS68CXf?lk3s=b59d6b55&x-expires=1729609200&x-signature=gbYe7Ztalw2U8NFbQT8lsDfmVdI%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@TioGT💫/video/7363986770125475077,6557856574177918977,TioGT💫,136700,11400,4025,3100000,22400,,false,,317200,4500000,4129,26800,2024-05-01 19:09:42,14,suara asli - TioGT,,TioGT💫
7427860324604316946,China beautiful view in night #dreamtravel💫 #travelilinglife #amazingvideo #foryoupage #goforyou #irfanchudhary #mayo #viralthisvideoo #traveltiktok ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oE01d3BnEiMLE7ZAoDzCVB6AiILFqn6fwA5iII?lk3s=b59d6b55&x-expires=1729609200&x-signature=JE6iGvUa58hlZAizEEYc31KiSoE%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@𝔻𝕣𝕖𝕒𝕞𝕤🗽Irfanchudhary/video/7427860324604316946,7236985144833770501,𝔻𝕣𝕖𝕒𝕞𝕤🗽Irfanchudhary,260,3,15,1203,13,dreamtravel💫 travelilinglife amazingvideo foryoupage goforyou irfanchudhary mayo viralthisvideoo traveltiktok ,false,"Interested to explore new places.🌍
Traveler.✈️
Reader.📖
And something are🗽
🗽",393400,5900000,825,1237,2024-10-20 22:11:45,12,original sound,,Biya
7386278144321260801,Guangzhou #china#travel#guangzhou ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/2a66403d8f9844859aa4c0240d701dc8_1719751904?lk3s=b59d6b55&x-expires=1729609200&x-signature=px5Ste1a54QyGt5lam8JKKAhdOI%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@China travel/video/7386278144321260801,6876701039882978306,China travel,14,0,1,1376,0,china travel guangzhou ,false,"Goal 💯K
Chinese Culture &Life
Travel & Tips🐼
Guesthouse 🏡",82100,865100,53,187,2024-06-30 20:51:41,14,original sound,,China travel
7216673550432750853,Shanghai city#cyberpunk #китай #จีน #中国 #china #الصين #trungquoc ,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/cba03e25609c4e4181646887f44b55cd_1680262752?lk3s=b59d6b55&x-expires=1729609200&x-signature=eOn8u0eT7DMtqMek4XHXMvRFwRA%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@City views🏙️/video/7216673550432750853,7150162417015194625,City views🏙️,511900,71100,11500,10700000,71600,cyberpunk китай จีน 中国 china الصين trungquoc ,false,,635800,26700000,176,3587,2023-03-31 19:39:11,26,Thelema,,Øfdream
7416690960077278469,Mis aventuras en la playa china  #china #zhongguo #travel #study #beach #summer #fyp ,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d1e6943350214d06bc6773d64aaab7b0_1726832948?lk3s=b59d6b55&x-expires=1729609200&x-signature=gMISWfQsR%2B%2Fmx5ioHWqZ%2BbkQm5c%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Miki/video/7416690960077278469,7296901135142241286,Miki,74400,2688,0,550100,18200,china zhongguo travel study beach summer fyp ,false,"Holis soy Miki
Casi psicóloga, hago power y juego jueguitos 💕
Ig mikitabby",16800,112000,134,75,2024-09-20 19:48:59,143,sonido original,,Miki
7417494728792362248,China 🇨🇳,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ognB1CBmi8tfePwCwROTABpEN53EIUBvgmBkXi~tplv-dmt-logom:tos-alisg-i-0068/oAUhfAoGNEeaFcqLIAAHqAQgIDBAe4IAujgFPT.image?lk3s=b59d6b55&x-expires=1729609200&x-signature=7DdDjy7SgFk54P5chcVJoQYH75w%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@tornado/video/7417494728792362248,6903168036623270914,tornado,40500,1747,861,886500,6113,,false,tornadofficial1@gmail.com 📩,290900,15100000,537,498,2024-09-22 23:47:56,55,original sound,,tornado
7359720168207011104,China is not just cities and big lights ✨  • • • #fyp #nature #serene #naturetiktok #china #chinatravel #traveltiktok #traveltok #naturelove #naturephotography #mountains #lakes ,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/5c7580a818894bab865e5129e3daf9a9_1713568433?lk3s=b59d6b55&x-expires=1729609200&x-signature=yH%2B3tRN%2BIdNuelpgqS451BG1mfc%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Wok’n’Roll London/video/7359720168207011104,6793005748601209861,Wok’n’Roll London,130900,15200,740,757000,22200,fyp nature serene naturetiktok china chinatravel traveltiktok traveltok naturelove naturephotography mountains lakes ,false,Spreading the sizzle 🔥 of Chinese culture 🇨🇳 travel to China with @SPOTCHINA,122000,6100000,372,4944,2024-04-20 07:13:20,61,original sound,,Wok’n’Roll London
7347235193650040084,Удивительная страна💌  #китай #china #travel #китайский #тренды ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/owx9ABIQIDALxt7eXPLot4nLA16efIAmGCTjBn?lk3s=b59d6b55&x-expires=1729609200&x-signature=ijjgOyl8RoNCTAR2ByVQUz0b%2Fas%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@zhamiilarz🇰🇬/video/7347235193650040084,7255207692837782534,zhamiilarz🇰🇬,61500,2571,377,420400,7401,китай china travel китайский тренды ,false,"•life of an international student in China🇨🇳
***
•instagram: zhamilaarz",3278,155800,68,19200,2024-03-17 15:45:45,32,No Reason,,Ryan.B & effie
7259011118155320603,Bamboo Fountain in Chengdu #cyberpunk #resonance #vibes #nightcity #bladerunner2049 #neonlights #future #cityview #travel #china #fyp #chengdu ,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/2415dade4bc2479f910ff82ab7a55488_1690120243?lk3s=b59d6b55&x-expires=1729609200&x-signature=fH8wq9xXWGhoLIZx3FcUyfJWdVE%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@City views🏙️/video/7259011118155320603,7150162417015194625,City views🏙️,1700000,155100,9205,9000000,321500,cyberpunk resonance vibes nightcity bladerunner2049 neonlights future cityview travel china fyp chengdu ,false,,635800,26700000,176,3587,2023-07-23 21:50:40,8,Home Resonance,,Stay a while
7410464578456325408,#travel #China #Chongqing ,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/6ed931baa21e4d64bcbf6270d014ba10_1725383247?lk3s=b59d6b55&x-expires=1729609200&x-signature=ui%2BQf8kORjCMOVXzMPoQB4ajdAM%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@City views🏙️/video/7410464578456325408,7150162417015194625,City views🏙️,585900,55500,4041,4500000,76000,travel china chongqing ,false,,635800,26700000,176,3587,2024-09-04 01:07:24,10,original sound,,rxnplify
7426327356568128810,"CNN's David Culver traveled to Sichuan Province in China to meet panda trackers, who help the animals get reintroduced to the wild.",https://p16-pu-sign-useast8.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/3966a1ef889f434f90e963de16d61ba0_1729076595?lk3s=b59d6b55&x-expires=1729609200&x-signature=mMXuPqIElaXk6wsWUlYHlJiU8T8%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@CNN/video/7426327356568128810,6971822573634978822,CNN,9310,261,94,238400,331,,true,This is CNN...,5900000,138900000,4927,2,2024-10-16 19:03:14,59,original sound,,CNN
7350950560385862914,Add this to your bucket list 👀 Pretty easily accessible by train Zhangjiajie is one of the most unique landscapes to visit in China! It’s a lot nicer in the low season but the weather can be unpredictable! #travel #china #landscape #nature #cinematic ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/8bf609bb8d984cc2a64ba00ffba1c8ae_1711526565?lk3s=b59d6b55&x-expires=1729609200&x-signature=nx0QhDNmenVH7w8VdthFEKd7WFk%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Andy/video/7350950560385862914,6813194762313860102,Andy,98800,6148,336,738000,18000,travel china landscape nature cinematic ,false,"Videography | Adventure | Lifestyle 
DJI ACTION 5 PRO FILM ⬇️",201600,6100000,715,2458,2024-03-27 16:02:42,17,vertigo,,insensible & énouement
7388374435918564626,China travel. China XiJiang#Chinese #chinatravel #china #travel #travelchina ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/6fe3301f94af490a92558b8316df1ac9_1720239985?lk3s=b59d6b55&x-expires=1729609200&x-signature=5AgZQOgObutJyLQHBgTVB88j4Cg%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Learn Chinese with Ginger/video/7388374435918564626,7250441709317833730,Learn Chinese with Ginger,6880,552,297,142700,770,chinese chinatravel china travel travelchina ,false,,446,7240,19,2901,2024-07-06 12:26:23,17,original sound - 징징,,Learn Chinese with Ginger
7392916878584237355,Oh my god! Such meticulous service! This should only be available in China! I recommend you to travel to China! #thehutchinsons #china #chinatravel #chinatiktok #shenzhen #future #drone #traveltiktok #mrmoshine #qiumingkai ,https://p16-pu-sign-useast8.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/o88WTYUiH6E3TpszAZBII6CiWfO5nQCpBBzAw8?lk3s=b59d6b55&x-expires=1729609200&x-signature=imaMU2gs%2BRpUandIVpRoRnYtzcA%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@mrmoshine555/video/7392916878584237355,7315009788672246827,mrmoshine555,12400,498,1978,994600,623,thehutchinsons china chinatravel chinatiktok shenzhen future drone traveltiktok mrmoshine qiumingkai ,false,"Show you real Chinese life
Thanks,follow me!❤️❤️❤️",977,31600,24,0,2024-07-18 18:13:25,9,original sound,,mrmoshine555
7328081031867796737,"3 old towns in China that you must visit in 2024🏮 pt1 What to know 👇 -Nanxun Old Town is a beautiful water town not far from Shanghai. Is perfect for a weekend trip.  You can stop one night in Huzhou to experience the free fireworks show on Friday and Saturday. - Furong Old Town, is the famous waterfall village. Spend one night at this place to experience the lantern decorations. - Fenghuang Old Town, is one of the most beautiful old towns in China. I recommend staying two days and one night at least to experience the local life. * I often recommend visiting Furong & Fenghuang in combination with Zhangjiajie. Link in my bio if you want to sign up for my travel guide covering Zhangjiajie.  Do you still have questions? Feel free to ask 🥰 . . . #Chinatravel #travelguide #ancienttown #chineseculture #furong #fenghuang #nanxun #chinatravelguide #zhangjiajie ",https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/5d275d6e32904921af852ebcc56e542d_1706201834?lk3s=b59d6b55&x-expires=1729609200&x-signature=%2BMNjRzDmWxS9nVgSeZ0yBB1Mojg%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Cynthia | Travel Muse/video/7328081031867796737,6715153203896796166,Cynthia | Travel Muse,6329,1853,39,141300,5917,chinatravel travelguide ancienttown chineseculture furong fenghuang nanxun chinatravelguide zhangjiajie ,false,"Travels & Abroad stories
6 yrs Shanghai now Barcelona
Get my🇨🇳Travel Guides 👇",39200,1800000,677,6504,2024-01-26 00:57:12,29,original sound,,Cynthia | Travel Muse
7313203846409489706,China is always exciting 🤩🔥 FOLLOW FOR MORE‼️ #china #beijing #travelbeijing #travelchina #placestogoinchina #thingstodoinchina #blackinchina #foreignersinchina #explorechina #chinacyberpunk #chinatok #duoyin ,https://p19-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/ba73b6fe135445b19bd4a68d3c465cc4_1702738080?lk3s=b59d6b55&x-expires=1729609200&x-signature=15cxK8UijC3d1DwjIwIgRdt8MSU%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@PASSPORT VISIONZ/video/7313203846409489706,6935626086391579653,PASSPORT VISIONZ,21500,802,331,448600,2516,china beijing travelbeijing travelchina placestogoinchina thingstodoinchina blackinchina foreignersinchina explorechina chinacyberpunk chinatok duoyin ,false,"passportvisionz@gmail.com
JOIN OUR GROUP TRIP HERE👇🏾",180500,10600000,431,38900,2023-12-16 22:46:29,15,original sound,,Noisy_Boy
7388374435918564626,China travel. China XiJiang#Chinese #chinatravel #china #travel #travelchina ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/6fe3301f94af490a92558b8316df1ac9_1720239985?lk3s=b59d6b55&x-expires=1729609200&x-signature=5AgZQOgObutJyLQHBgTVB88j4Cg%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Learn Chinese with Ginger/video/7388374435918564626,7250441709317833730,Learn Chinese with Ginger,6880,552,297,142700,770,chinese chinatravel china travel travelchina ,false,,446,7240,19,2901,2024-07-06 12:26:23,17,original sound - 징징,,Learn Chinese with Ginger
7328081031867796737,"3 old towns in China that you must visit in 2024🏮 pt1 What to know 👇 -Nanxun Old Town is a beautiful water town not far from Shanghai. Is perfect for a weekend trip.  You can stop one night in Huzhou to experience the free fireworks show on Friday and Saturday. - Furong Old Town, is the famous waterfall village. Spend one night at this place to experience the lantern decorations. - Fenghuang Old Town, is one of the most beautiful old towns in China. I recommend staying two days and one night at least to experience the local life. * I often recommend visiting Furong & Fenghuang in combination with Zhangjiajie. Link in my bio if you want to sign up for my travel guide covering Zhangjiajie.  Do you still have questions? Feel free to ask 🥰 . . . #Chinatravel #travelguide #ancienttown #chineseculture #furong #fenghuang #nanxun #chinatravelguide #zhangjiajie ",https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/5d275d6e32904921af852ebcc56e542d_1706201834?lk3s=b59d6b55&x-expires=1729609200&x-signature=%2BMNjRzDmWxS9nVgSeZ0yBB1Mojg%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Cynthia | Travel Muse/video/7328081031867796737,6715153203896796166,Cynthia | Travel Muse,6329,1853,39,141300,5917,chinatravel travelguide ancienttown chineseculture furong fenghuang nanxun chinatravelguide zhangjiajie ,false,"Travels & Abroad stories
6 yrs Shanghai now Barcelona
Get my🇨🇳Travel Guides 👇",39200,1800000,677,6502,2024-01-26 00:57:12,29,original sound,,Cynthia | Travel Muse
7392916878584237355,Oh my god! Such meticulous service! This should only be available in China! I recommend you to travel to China! #thehutchinsons #china #chinatravel #chinatiktok #shenzhen #future #drone #traveltiktok #mrmoshine #qiumingkai ,https://p19-pu-sign-useast8.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/o88WTYUiH6E3TpszAZBII6CiWfO5nQCpBBzAw8?lk3s=b59d6b55&x-expires=1729609200&x-signature=5oHV5B3PILNlx7oTeFd6FHCjMjA%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@mrmoshine555/video/7392916878584237355,7315009788672246827,mrmoshine555,12400,498,1979,994600,623,thehutchinsons china chinatravel chinatiktok shenzhen future drone traveltiktok mrmoshine qiumingkai ,false,"Show you real Chinese life
Thanks,follow me!❤️❤️❤️",977,31600,24,0,2024-07-18 18:13:25,9,original sound,,mrmoshine555
7392620128816352554,"Welcome to Shanghai📷♥️🇨🇳@Selena Johnson 🥀  #china #shanghai #nyclife #fpv #america #nyc #newyork #nycapartment #manhattan #manhattannewyork #usa #foryoupage #foryourpage #foryou #america #skyline travel to china, China, Shanghai, gangzhou, chongqing, Beijing , trump, freedom, usa, ",https://p19-pu-sign-useast8.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/af2dc4bc139c4043b57c38b84feb5ade_1721228510?lk3s=b59d6b55&x-expires=1729609200&x-signature=NSkQl7lcstmUQpIlz4Jd9Jr3t1A%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Selena Johnson 🥀/video/7392620128816352554,7379267586540389419,Selena Johnson 🥀,705200,41100,11500,7900000,91300," china shanghai nyclife fpv america nyc newyork nycapartment manhattan manhattannewyork usa foryoupage foryourpage foryou america skyline ",false,"♥️🇺🇲
📸 Travel & Lifestyle Content Creator
Discover The Dream City with Me",177400,1800000,167,11,2024-07-17 23:01:48,61,original sound,,Selena Johnson 🥀
7387791037625847073,Places that don’t feel real in China #travel #adventure #nature #explore #fyp ,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/o4ABGFYmQhBNDtr1RfeBrcEuQPEPD22IZmttES?lk3s=b59d6b55&x-expires=1729609200&x-signature=vOzqClYlU2KP87eCodLLX8JOCtU%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Our Awesome World 🌍/video/7387791037625847073,7341815096539284512,Our Awesome World 🌍,16700,519,28,558100,1391,travel adventure nature explore fyp ,false,The second account of @our_awesome_world,30800,603500,33,217,2024-07-04 22:42:31,15,Sail,,AWOLNATION
7367044012030676257,"First time in China and it was a dream 💫 I’ll share more of my 14 days trip and my itinerary these next few days in story 🫶 📍Video locations: Guilin, Beijing, Great Wall, Chengdu, Chongqing, Xi’an  #ChinaFrance60",https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/25cab5b0695b4c81af010480a24f4fb0_1715273607?lk3s=b59d6b55&x-expires=1729609200&x-signature=NoOLlIFXf7l8FVFqkT336twHUSg%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@aureliestory/video/7367044012030676257,6804156600066425861,aureliestory,321800,31100,2446,2600000,57900,chinafrance60 ,false,"number 1 travel creator in France 🇫🇷
IG: aureliestory
contact@aureliestory.com",1700000,88200000,1209,5279,2024-05-10 00:53:24,16,original sound,,Jai Howitt
7426625285535075630,Tbh I’m still learning how to use these things but avoid them as much as possible #travel #traveltiktok #ohnonononoo #travelingchina #china ,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/627fc90ed449400eac1283478b115baa_1729145962?lk3s=b59d6b55&x-expires=1729609200&x-signature=OJGpKRzMcPki6nZA%2B1rfMgN1X4U%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Alexandria Bailey/video/7426625285535075630,8274728,Alexandria Bailey,17700,1657,905,841700,419,travel traveltiktok ohnonononoo travelingchina china ,false,"My phones always in my face #phoneseatfirst
🥭🥥🏺🎎🍣🌺🐫🐚🍜🦎",435,21100,112,29100,2024-10-17 14:19:19,18,Oh No,,Kreepa
7367410959977106730,"In China, a police station is the  new trendiest travel spot! 🚔 👮📸 #foryoupage #traveltiktok #chinatravel #policeoftiktok ",https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/d0de7624d90f419cad909925c6e9f542_1715359055?lk3s=b59d6b55&x-expires=1729609200&x-signature=ynFovcZJHFrpZjc9kCTqH82UPnM%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Brother Dragon 🐉/video/7367410959977106730,7316732032724649006,Brother Dragon 🐉,7686,278,221,158900,656,foryoupage traveltiktok chinatravel policeoftiktok ,false,Your new favorite bearded dragon exploring China!,7505,1400000,96,580,2024-05-11 00:37:34,59,original sound,,Brother Dragon 🐉
7419159832927735058,ที่นี่ซินเจียง ประเทศจีน🇨🇳วิวธรรมชาติหลักล้าน ไม่ต้องบินไกลถึงยุโรป⛰️ #tiktokพาเที่ยว #ที่เที่ยวประเทศจีน #เที่ยวจีน #รีวิวจีน #howareyouintertravel #china #chinatravel #travel #traveltiktok #fyp #ซินเจียง #ซินเจียงอุยกูร์ #xinjiang #xinjiangchina ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/4dcf3f20625541219bc6a3ad7e14edb5_1727407774?lk3s=b59d6b55&x-expires=1729609200&x-signature=fTChqmChPlGOqafjuR6Runl7VYo%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Howareyou Inter Travel/video/7419159832927735058,7330169254820021256,Howareyou Inter Travel,125100,19200,1016,1200000,18700,tiktokพาเที่ยว ที่เที่ยวประเทศจีน เที่ยวจีน รีวิวจีน howareyouintertravel china chinatravel travel traveltiktok fyp ซินเจียง ซินเจียงอุยกูร์ xinjiang xinjiangchina ,false,"Package Tour, Flight Ticket
Line ID : @haytour",36200,164600,23,332,2024-09-27 11:29:25,20,RUNAWAY,,KAYDEN
7325351174180179201,"My 10 days in China were truly an amazing experience 🥹 I had the opportunity to explore Shanghai, Dunhuang, and Kunming, each with its own unique charm! The warmth and hospitality of the people made the trip even more memorable 🫶🏻 and I love how seamless and convenient it is when making payments through Alipay. There's still so much more to discover, and I can’t wait to explore other regions of China. If you have any questions about my trip, feel free to ask or check out @trip for insights into what you can do in China 🇨🇳 p/s: I’ll be doing another video on Kunming which will be up very soon. Stay tuned! @China_Culture #NihaoChina #NihaoGansu #NiHaoDunhuang #NihaoYunnan #NihaoKunming #NihaoShanghai #Tripcom #Travelwithtripcom ",https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/bf62b51282b0443bb6ff1f0eee3b0b89_1705566245?lk3s=b59d6b55&x-expires=1729609200&x-signature=7MmAKJ1EQttCr9N7k4lm%2FhZXKSQ%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@BenRanAway/video/7325351174180179201,6735800645477860354,BenRanAway,284700,7209,3200,3300000,41100,NihaoChina NihaoGansu NiHaoDunhuang NihaoYunnan NihaoKunming NihaoShanghai Tripcom Travelwithtripcom ,false,"Instagram: @typicalben @randyys

✨IF WE MENTION YOUR FRIENDS NAME✨

YouTube ⬇️",125800,3700000,579,4358,2024-01-18 16:23:56,33,No Reason,,Ryan.B & effie
7426773954695662854,Karibu #chongqingcity meeeehn😲😂😂 #benawamalines ##pulaiamaisa #travelchina #visitchina #fyp #foryou #viral_video ,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oQ4BxBACQFiPbI9VExQz4MB6ZREPyUy4EMiSh?lk3s=b59d6b55&x-expires=1729609200&x-signature=gO3z6SjHMT74vFSv3%2FDRhb6Vpc4%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@benawamalines/video/7426773954695662854,7021498554469254150,benawamalines,144300,7071,1805,1500000,3142,chongqingcity benawamalines pulaiamaisa travelchina visitchina fyp foryou viral_video ,false,"Content Creator
Actor
Mc
Pulaiamaisa",903200,15800000,488,6140,2024-10-17 23:56:08,30,original sound,,benawamalines
7322883127435627818,China then and now #travel #explore#exploreure #fyp  ,https://p19-pu-sign-useast8.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/o0SW4aUiZP9EIBqFWHa2KAINgxaBEgArBGi4N?lk3s=b59d6b55&x-expires=1729609200&x-signature=4v50fBjORaSf%2BaDlMFlvU%2BZbrpA%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@Our Awesome World 🌎/video/7322883127435627818,7214323783598441518,Our Awesome World 🌎,40900,1084,1103,1500000,3533,travel explore explore fyp ,false,"Help my second account reach 10K
👇👇👇
@Our Awesome World 🌏 (New)",2200000,53900000,284,2594,2024-01-12 00:46:40,60,original sound,,Our Awesome World 🌎
7408884117275692295,🫶🏻✈️ #china #xhs #viral #guangzhou #fyp  #travel #travels #travelguide #foryou #foryoupage #xiaohongshu #小红书 ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/d948a8c71a324394a97e4778b12c9209_1725015270?lk3s=b59d6b55&x-expires=1729609200&x-signature=cE2NA%2FDojtajrg0EV7h1sYWJuts%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@twentytwosavage/video/7408884117275692295,6809145710681375746,twentytwosavage,13100,3204,89,293600,6761,china xhs viral guangzhou fyp travel travels travelguide foryou foryoupage xiaohongshu 小红书 ,false,,2963,272900,13,7235,2024-08-30 18:54:20,24,No Reason,,Ryan.B & effie
7368792061572582673,going back to guangzhou literally in a few days 😍🇨🇳 stay tuned for more GZ recommendations!! #guangzhou #chinatravel #whattodoinguangzhou #traveltiktok #chinaitinerary #guangzhouitinerary #shopping #chinatiktok ,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/7e8057211e6a488983164039447c4a11_1715680609?lk3s=b59d6b55&x-expires=1729609200&x-signature=hcJzqZ55vqk%2Bf%2BBFWuKg%2FhwBCHM%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@sherrgoh/video/7368792061572582673,6800348984986207233,sherrgoh,13200,6010,66,484000,9737,guangzhou chinatravel whattodoinguangzhou traveltiktok chinaitinerary guangzhouitinerary shopping chinatiktok ,false,"Travel • Wedding • Lifestyle
🏡 In my ✨RENO✨ era 🫶🏻

💌 sherlyngoh4@gmail.com",26700,1300000,182,8997,2024-05-14 17:56:43,41,No Reason,,Ryan.B & effie
7386632478452174086,left my heart in china🇨🇳 #china #chinatiktok #chongqing #travel ,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d68a516964e74f739dce481f576c08b6_1719834404?lk3s=b59d6b55&x-expires=1729609200&x-signature=6faA3z0K0y8YE1nEPLFRQpTbxt0%3D&shp=b59d6b55&shcp=-,https://www.tiktok.com/@kin ellisca/video/7386632478452174086,6782486558639686658,kin ellisca,392900,18100,1966,2400000,39100,china chinatiktok chongqing travel ,false,,6024,492100,372,41000,2024-07-01 19:46:37,24,No Reason,,Ryan.B & effie
